size,rep,src,algo,time_sec,co2_kg,nodes,edges
500,12,334,classic,0.012234543999511516,2.3877070525634447e-08,500,2568
500,12,469,minheap,0.009451322999666445,4.181260217243789e-08,500,2568
500,12,196,minheap,0.006565638999745715,2.9046351660386508e-08,500,2568
500,12,67,minheap,0.005157751998922322,2.281786713274389e-08,500,2568
500,12,398,minheap,0.005180297999686445,2.2917610518993943e-08,500,2568
500,12,334,minheap,0.006766767999579315,2.993614527506664e-08,500,2568
500,12,469,networkx,0.004554571998596657,4.943518795172662e-08,500,2568
500,12,196,networkx,0.0022234949992707698,2.413374807392279e-08,500,2568
500,12,67,networkx,0.0020903540007566335,2.268863966688589e-08,500,2568
500,12,398,networkx,0.002078248000543681,2.255724150344587e-08,500,2568
500,12,334,networkx,0.0020522690010693623,2.2275266221859265e-08,500,2568
500,13,202,classic,0.02253974300037953,4.699359559713206e-08,500,2333
500,13,50,classic,0.015640338000594056,3.260887752757421e-08,500,2333
500,13,52,classic,0.013327737000508932,2.778728589834873e-08,500,2333
500,13,340,classic,0.01220975000069302,2.5456370725477623e-08,500,2333
500,13,370,classic,0.012033251001412282,2.5088384160796836e-08,500,2333
500,13,202,minheap,0.00934680099999241,4.263629834683305e-08,500,2333
500,13,50,minheap,0.006344473000353901,2.8940901137911842e-08,500,2333
500,13,52,minheap,0.005852759999470436,2.669790674799159e-08,500,2333
500,13,340,minheap,0.005349588998797117,2.440264563093137e-08,500,2333
500,13,370,minheap,0.005179770001632278,2.362800054882403e-08,500,2333
500,13,202,networkx,0.005031124999732128,4.1498476094185476e-08,500,2333
500,13,50,networkx,0.003291020999313332,2.7145490575713825e-08,500,2333
500,13,52,networkx,0.0031137869991653133,2.568360264436427e-08,500,2333
500,13,340,networkx,0.0029808910003339406,2.458743003270977e-08,500,2333
500,13,370,networkx,0.0028144169991719536,2.3214294330875302e-08,500,2333
500,14,177,classic,0.019154982001055032,4.2663898392033104e-08,500,2506
500,14,262,classic,0.014246569999158964,3.173139055132641e-08,500,2506
500,14,15,classic,0.012593678000484942,2.8049903600278957e-08,500,2506
500,14,351,classic,0.012319694000325399,2.7439658936869423e-08,500,2506
500,14,110,classic,0.012071519000528497,2.6886898669373754e-08,500,2506
500,14,177,minheap,0.009711811000670423,4.285520336254338e-08,500,2506
500,14,262,minheap,0.006755934999091551,2.981184130026894e-08,500,2506
500,14,15,minheap,0.0060954180007684045,2.689718508572758e-08,500,2506
500,14,351,minheap,0.0054786299988336395,2.4175491340589166e-08,500,2506
500,14,110,minheap,0.005229255999438465,2.3075081390614517e-08,500,2506
500,14,177,networkx,0.005799309999929392,4.599786644063021e-08,500,2506
500,14,262,networkx,0.0034423289998812834,2.7303211861958625e-08,500,2506
500,14,15,networkx,0.0030173009999998612,2.3932055436054182e-08,500,2506
500,14,351,networkx,0.002905318999182782,2.3043857854376146e-08,500,2506
500,14,110,networkx,0.002811139000186813,2.2296858812205952e-08,500,2506
500,15,10,classic,0.023697500999332988,4.9805710137637616e-08,500,2497
500,15,249,classic,0.01492269899972598,3.1363459837916535e-08,500,2497
500,15,204,classic,0.012714458000118611,2.672233708224759e-08,500,2497
500,15,98,classic,0.012036664000333985,2.5297798204192334e-08,500,2497
500,15,4,classic,0.012019926998618757,2.5262621572866306e-08,500,2497
500,15,10,minheap,0.009967349000362447,4.746905980071965e-08,500,2497
500,15,249,minheap,0.005592613000771962,2.663457263975334e-08,500,2497
500,15,204,minheap,0.005304951000653091,2.5264595057395106e-08,500,2497
500,15,98,minheap,0.005013779998989776,2.387790601001764e-08,500,2497
500,15,4,minheap,0.00476571299986972,2.2696497872770033e-08,500,2497
500,15,10,networkx,0.006669687998510199,4.4968756078253263e-08,500,2497
500,15,249,networkx,0.004052960000990424,2.7326101268929816e-08,500,2497
500,15,204,networkx,0.0036764460000995314,2.478754680133077e-08,500,2497
500,15,98,networkx,0.003614286000811262,2.4368448059913937e-08,500,2497
500,15,4,networkx,0.0032977890004985966,2.2234543683916408e-08,500,2497
1000,1,561,classic,0.061528280999482377,4.707574525268369e-08,1000,4985
1000,1,756,classic,0.04798960299922328,3.6717202055228324e-08,1000,4985
1000,1,702,classic,0.06664142800036643,5.0987852039076216e-08,1000,4985
1000,1,881,classic,0.05618170600064332,4.298504096952921e-08,1000,4985
1000,1,738,classic,0.04796935899867094,3.670171321989251e-08,1000,4985
1000,1,561,minheap,0.01867392900021514,4.65731758725347e-08,1000,4985
1000,1,756,minheap,0.012529763998827548,3.124949775443754e-08,1000,4985
1000,1,702,minheap,0.01100292699993588,2.7441533823694554e-08,1000,4985
1000,1,881,minheap,0.010131127999557066,2.5267248585185043e-08,1000,4985
1000,1,738,minheap,0.009731158001159201,2.4269714907140824e-08,1000,4985
1000,1,561,networkx,0.009790027999770246,1.6967313701688128e-09,1000,4985
1000,1,756,networkx,0.006566902000486152,1.1381242861931218e-09,1000,4985
1000,1,702,networkx,0.005879787000594661,1.0190388683315186e-09,1000,4985
1000,1,881,networkx,0.00588215300012962,1.0194489249353266e-09,1000,4985
1000,1,738,networkx,0.005779466000603861,1.0016520143025936e-09,1000,4985
1000,2,658,classic,0.05334345399933227,4.286736121910169e-08,1000,4960
1000,2,972,classic,0.06059438199918077,4.869428329555919e-08,1000,4960
1000,2,307,classic,0.0492659139999887,3.9590607148407575e-08,1000,4960
1000,2,796,classic,0.047762682999746175,3.838259489100942e-08,1000,4960
1000,2,612,classic,0.048308333000022685,3.882108497568502e-08,1000,4960
1000,2,658,minheap,0.017649420999077847,4.464040907717133e-08,1000,4960
1000,2,972,minheap,0.012324389001150848,3.1171887546130266e-08,1000,4960
1000,2,307,minheap,0.01115466400005971,2.821332009175138e-08,1000,4960
1000,2,796,minheap,0.010241275000225869,2.5903099342793015e-08,1000,4960
1000,2,612,minheap,0.009605612000086694,2.4295326693315312e-08,1000,4960
1000,2,658,networkx,0.008876521000274806,4.2684816637038884e-08,1000,4960
1000,2,972,networkx,0.005726604998926632,2.753771261560312e-08,1000,4960
1000,2,307,networkx,0.005494023000210291,2.6419287957116345e-08,1000,4960
1000,2,796,networkx,0.005187724000279559,2.494637794566626e-08,1000,4960
1000,2,612,networkx,0.005023118999815779,2.4154836500305107e-08,1000,4960
1000,3,506,classic,0.050769466999554425,4.2619768897332774e-08,1000,5070
1000,3,839,classic,0.04803801399975782,4.032677859262307e-08,1000,5070
1000,3,443,classic,0.04812896799921873,4.04031323277794e-08,1000,5070
1000,3,900,classic,0.0479659630000242,4.02662934794448e-08,1000,5070
1000,3,676,classic,0.047910364000927075,4.0219619432375055e-08,1000,5070
1000,3,506,minheap,0.018008140001256834,4.5312757567309676e-08,1000,5070
1000,3,839,minheap,0.01256140900113678,3.160748865416457e-08,1000,5070
1000,3,443,minheap,0.010911306999332737,2.7455440082581905e-08,1000,5070
1000,3,900,minheap,0.010022923999713385,2.5220057445293345e-08,1000,5070
1000,3,676,minheap,0.009818974998779595,2.470687331662915e-08,1000,5070
1000,3,506,networkx,0.009733770000821096,4.425723156078383e-08,1000,5070
1000,3,839,networkx,0.006361927000398282,2.8926230679960428e-08,1000,5070
1000,3,443,networkx,0.005652998001096421,2.5702892253060004e-08,1000,5070
1000,3,900,networkx,0.005362341000363813,2.438134118034092e-08,1000,5070
1000,3,676,networkx,0.005062087999249343,2.3016159283088116e-08,1000,5070
1000,4,652,classic,0.06032870400122192,4.922750478817613e-08,1000,5000
1000,4,480,classic,0.0485805039988918,3.9641113344139094e-08,1000,5000
1000,4,321,classic,0.04809694699906686,3.924653658472858e-08,1000,5000
1000,4,617,classic,0.0482856559992797,3.940052088399948e-08,1000,5000
1000,4,353,classic,0.048082946001159144,3.923511193699328e-08,1000,5000
1000,4,652,minheap,0.01341690700064646,3.624049301686748e-08,1000,5000
1000,4,480,minheap,0.00950081299924932,2.5662706549077877e-08,1000,5000
1000,4,321,minheap,0.009644732999731787,2.60514497797063e-08,1000,5000
1000,4,617,minheap,0.009536432999084354,2.575891995766901e-08,1000,5000
1000,4,353,minheap,0.014564308999979403,3.933974787063979e-08,1000,5000
1000,4,652,networkx,0.010426222999740276,4.3341995674480696e-08,1000,5000
1000,4,480,networkx,0.007430198000292876,3.088746611282448e-08,1000,5000
1000,4,321,networkx,0.006348595999952522,2.6391227233085472e-08,1000,5000
1000,4,617,networkx,0.005832699000166031,2.424663416867656e-08,1000,5000
1000,4,353,networkx,0.005386810998970759,2.2393069764808573e-08,1000,5000
1000,5,360,classic,0.061217579001095146,4.9993815052140114e-08,1000,5006
1000,5,116,classic,0.04844165800022893,3.956025916737322e-08,1000,5006
1000,5,924,classic,0.04784580600062327,3.9073651968055514e-08,1000,5006
1000,5,438,classic,0.04776237499936542,3.900551738784898e-08,1000,5006
1000,5,654,classic,0.04778988999896683,3.9027987727638276e-08,1000,5006
1000,5,360,minheap,0.017565416001161793,4.0470238698202344e-08,1000,5006
1000,5,116,minheap,0.012252785001692246,2.8230081980605604e-08,1000,5006
1000,5,924,minheap,0.01475272099924041,3.398986623759736e-08,1000,5006
1000,5,438,minheap,0.01267414500034647,2.9200883908796932e-08,1000,5006
1000,5,654,minheap,0.010598689999824273,2.441909227500041e-08,1000,5006
1000,5,360,networkx,0.009913624000546406,4.600601820424882e-08,1000,5006
1000,5,116,networkx,0.0059764749985333765,2.773494511841582e-08,1000,5006
1000,5,924,networkx,0.005520658000023104,2.5619641458511648e-08,1000,5006
1000,5,438,networkx,0.005217650999838952,2.421348105080216e-08,1000,5006
1000,5,654,networkx,0.004890346999673056,2.2694565890299227e-08,1000,5006
1000,6,180,classic,0.07007804699969711,5.576139623517392e-08,1000,5019
1000,6,300,classic,0.048109250999914366,3.828073301750628e-08,1000,5019
1000,6,225,classic,0.04816450100042857,3.832469567489425e-08,1000,5019
1000,6,600,classic,0.04808899900126562,3.826461841714917e-08,1000,5019
1000,6,332,classic,0.048075765000248794,3.825408806697433e-08,1000,5019
1000,6,180,minheap,0.018544941000072868,4.61342557650879e-08,1000,5019
1000,6,300,minheap,0.012116593001337606,3.014245235522651e-08,1000,5019
1000,6,225,minheap,0.011029568000594736,2.7438259906886053e-08,1000,5019
1000,6,600,minheap,0.010580046000541188,2.6319983880964873e-08,1000,5019
1000,6,332,minheap,0.00992585899984988,2.4692562666307464e-08,1000,5019
1000,6,180,networkx,0.010390676001406973,4.564675477004993e-08,1000,5019
1000,6,300,networkx,0.00625846999901114,2.749376895611923e-08,1000,5019
1000,6,225,networkx,0.005910382998990826,2.59646055093504e-08,1000,5019
1000,6,600,networkx,0.005572299000050407,2.447938574220325e-08,1000,5019
1000,6,332,networkx,0.0052708019993588096,2.315489447208652e-08,1000,5019
1000,7,19,classic,0.05957526800011692,4.879572593349172e-08,1000,4884
1000,7,94,classic,0.048166945000048145,3.945162357089701e-08,1000,4884
1000,7,983,classic,0.04849548400125059,3.972071676341283e-08,1000,4884
1000,7,881,classic,0.04777696499877493,3.913220650572101e-08,1000,4884
1000,7,964,classic,0.04794828400008555,3.927252706684944e-08,1000,4884
1000,7,19,minheap,0.016975867001747247,4.301419831700908e-08,1000,4884
1000,7,94,minheap,0.012691633999565965,3.2158620338391934e-08,1000,4884
1000,7,983,minheap,0.011291507000350975,2.8610916977672063e-08,1000,4884
1000,7,881,minheap,0.010088938999615493,2.556379729488937e-08,1000,4884
1000,7,964,minheap,0.009864714000286767,2.4995646131372107e-08,1000,4884
1000,7,19,networkx,0.009672706000856124,4.303187069500295e-08,1000,4884
1000,7,94,networkx,0.006558356000823551,2.9176770944372422e-08,1000,4884
1000,7,983,networkx,0.0059270180008752504,2.636807861192559e-08,1000,4884
1000,7,881,networkx,0.00556875999973272,2.4774262778047138e-08,1000,4884
1000,7,964,networkx,0.005215658000452095,2.3203384931264034e-08,1000,4884
1000,8,724,classic,0.06023373000061838,4.92469923393607e-08,1000,4945
1000,8,819,classic,0.047985736000555335,3.923305385858841e-08,1000,4945
1000,8,528,classic,0.048374037998655695,3.955052889335067e-08,1000,4945
1000,8,653,classic,0.047985998999138246,3.9233268885769985e-08,1000,4945
1000,8,27,classic,0.04815229500127316,3.9369232206373246e-08,1000,4945
1000,8,724,minheap,0.01803781999842613,4.524447367219681e-08,1000,4945
1000,8,819,minheap,0.012421807999999146,3.1157765465343564e-08,1000,4945
1000,8,528,minheap,0.01088654100021813,2.7306837395463406e-08,1000,4945
1000,8,653,minheap,0.010285110998665914,2.5798263528262555e-08,1000,4945
1000,8,27,minheap,0.009917597999447025,2.487642639834331e-08,1000,4945
1000,8,724,networkx,0.009173693000775529,4.244130893915216e-08,1000,4945
1000,8,819,networkx,0.006197012999109575,2.8669952566857963e-08,1000,4945
1000,8,528,networkx,0.005694384999515023,2.6344586957778067e-08,1000,4945
1000,8,653,networkx,0.005359284999940428,2.4794275365025525e-08,1000,4945
1000,8,27,networkx,0.005130696999913198,2.373673246184374e-08,1000,4945
1000,9,706,classic,0.05149956299828773,4.288287022375956e-08,1000,4931
1000,9,126,classic,0.04906994000157283,4.0859761645843064e-08,1000,4931
1000,9,88,classic,0.04848778899940953,4.037501372910384e-08,1000,4931
1000,9,681,classic,0.0484804300012911,4.0368886007955994e-08,1000,4931
1000,9,382,classic,0.048296109000148135,4.021540483042076e-08,1000,4931
1000,9,706,minheap,0.017885380000734585,4.4360155263563686e-08,1000,4931
1000,9,126,minheap,0.012420507000570069,3.080592187444932e-08,1000,4931
1000,9,88,minheap,0.011444339999798103,2.8384786862745167e-08,1000,4931
1000,9,681,minheap,0.010314887998902122,2.55834672307088e-08,1000,4931
1000,9,382,minheap,0.010278835999997682,2.5494049378312204e-08,1000,4931
1000,9,706,networkx,0.010216889000730589,4.481262848523187e-08,1000,4931
1000,9,126,networkx,0.0060645410012512,2.6599880139942063e-08,1000,4931
1000,9,88,networkx,0.005691493999620434,2.4963646577023465e-08,1000,4931
1000,9,681,networkx,0.005810352999105817,2.5484977892816754e-08,1000,4931
1000,9,382,networkx,0.005619550998744671,2.464809504562015e-08,1000,4931
1000,10,415,classic,0.059842033000677475,4.891120678815725e-08,1000,4992
1000,10,555,classic,0.04830280399983167,3.9479748872449725e-08,1000,4992
1000,10,246,classic,0.048253595999995014,3.943952927202915e-08,1000,4992
1000,10,123,classic,0.048274627999489894,3.945671953821631e-08,1000,4992
1000,10,638,classic,0.04819618500005163,3.939260504253123e-08,1000,4992
1000,10,415,minheap,0.018380834999334184,4.573563866148788e-08,1000,4992
1000,10,555,minheap,0.01265372299894807,3.148529992372007e-08,1000,4992
1000,10,246,minheap,0.011107264999736799,2.7637365688977402e-08,1000,4992
1000,10,123,minheap,0.010081166999952984,2.5084203803182336e-08,1000,4992
1000,10,638,minheap,0.009876775999146048,2.4575633166489034e-08,1000,4992
1000,10,415,networkx,0.01017402399884304,4.340416075795737e-08,1000,4992
1000,10,555,networkx,0.006936669999049627,2.959304399103914e-08,1000,4992
1000,10,246,networkx,0.006170971999381436,2.6326442784532853e-08,1000,4992
1000,10,123,networkx,0.0058296670013078256,2.4870376138182706e-08,1000,4992
1000,10,638,networkx,0.005347885000446695,2.2815010098349806e-08,1000,4992
1000,11,521,classic,0.059912500000791624,4.8984932520229984e-08,1000,5075
1000,11,365,classic,0.048212157998932526,3.9418640620925034e-08,1000,5075
1000,11,87,classic,0.04825501200139115,3.945367839131736e-08,1000,5075
1000,11,133,classic,0.04818333699950017,3.9395076344482874e-08,1000,5075
1000,11,753,classic,0.048108773000421934,3.933411223076307e-08,1000,5075
1000,11,521,minheap,0.01809445500111906,4.567245581561145e-08,1000,5075
1000,11,365,minheap,0.012401428999510244,3.1302612761508693e-08,1000,5075
1000,11,87,minheap,0.01082066299932194,2.7312580163458287e-08,1000,5075
1000,11,133,minheap,0.010017905000495375,2.5286327964662167e-08,1000,5075
1000,11,753,minheap,0.009810331001062877,2.476238765715005e-08,1000,5075
1000,11,521,networkx,0.011299584999505896,4.68804807382677e-08,1000,5075
1000,11,365,networkx,0.006774440000299364,2.8106253810248078e-08,1000,5075
1000,11,87,networkx,0.006145720999484183,2.549778199391253e-08,1000,5075
1000,11,133,networkx,0.005786058000012417,2.400558787176194e-08,1000,5075
1000,11,753,networkx,0.005543069999475847,2.2997462858384637e-08,1000,5075
1000,12,643,classic,0.06326170099964656,5.138797836392822e-08,1000,5026
1000,12,708,classic,0.048143751999305096,3.9107549228125217e-08,1000,5026
1000,12,283,classic,0.048291017999872565,3.922717456116749e-08,1000,5026
1000,12,996,classic,0.04778018099932524,3.881221763909916e-08,1000,5026
1000,12,582,classic,0.04802415299855056,3.901039801710805e-08,1000,5026
1000,12,643,minheap,0.017784042000130285,4.566036242808418e-08,1000,5026
1000,12,708,minheap,0.011952130000281613,3.06869826103896e-08,1000,5026
1000,12,283,minheap,0.01051339199875656,2.6993036173004323e-08,1000,5026
1000,12,996,minheap,0.009914577998642926,2.5455586797210053e-08,1000,5026
1000,12,582,minheap,0.00984273399990343,2.527112799865885e-08,1000,5026
1000,12,643,networkx,0.008346126000105869,3.362728540958388e-08,1000,5026
1000,12,708,networkx,0.007195783000497613,2.8992450952704973e-08,1000,5026
1000,12,283,networkx,0.007067743001243798,2.8476566385578098e-08,1000,5026
1000,12,996,networkx,0.0069441129999177065,2.797845009309378e-08,1000,5026
1000,12,582,networkx,0.006977839999308344,2.811433917918036e-08,1000,5026
1000,13,659,classic,0.07221228899834387,5.76215128744218e-08,1000,4987
1000,13,427,classic,0.04818421399977524,3.844840463921064e-08,1000,4987
1000,13,136,classic,0.0482226370004355,3.84790641219376e-08,1000,4987
1000,13,527,classic,0.04821437099963077,3.8472468299005025e-08,1000,4987
1000,13,875,classic,0.048729489999459474,3.888350548522646e-08,1000,4987
1000,13,659,minheap,0.018528165999669,4.606336154410637e-08,1000,4987
1000,13,427,minheap,0.012265095998372999,3.049257823771229e-08,1000,4987
1000,13,136,minheap,0.010932477000096696,2.7179519043443266e-08,1000,4987
1000,13,527,minheap,0.010114005001014448,2.5144694247069644e-08,1000,4987
1000,13,875,minheap,0.0103909269982978,2.5833157318946644e-08,1000,4987
1000,13,659,networkx,0.00921498400020937,1.7248812527889304e-09,1000,4987
1000,13,427,networkx,0.00626435800040781,1.1725764988215152e-09,1000,4987
1000,13,136,networkx,0.005663303998517222,1.0600698705136112e-09,1000,4987
1000,13,527,networkx,0.005280979999952251,9.885056119537442e-10,1000,4987
1000,13,875,networkx,0.004932641000777949,9.233027413597897e-10,1000,4987
1000,14,73,classic,0.06173684900022636,5.009801431858118e-08,1000,4943
1000,14,483,classic,0.048173213999689324,3.909144058712265e-08,1000,4943
1000,14,223,classic,0.04894406400126172,3.9716967400389566e-08,1000,4943
1000,14,855,classic,0.04844862499885494,3.93149301950818e-08,1000,4943
1000,14,768,classic,0.04805053199925169,3.89918870026089e-08,1000,4943
1000,14,73,minheap,0.012549213999591302,3.671554722077096e-08,1000,4943
1000,14,483,minheap,0.009780734000742086,2.8615736497101837e-08,1000,4943
1000,14,223,minheap,0.009807352000279934,2.869361343975228e-08,1000,4943
1000,14,855,minheap,0.009814136001295992,2.871346156009344e-08,1000,4943
1000,14,768,minheap,0.009885716999633587,2.892288786557038e-08,1000,4943
1000,14,73,networkx,0.009459443999730865,4.4664906238787435e-08,1000,4943
1000,14,483,networkx,0.005829489999086945,2.7525256689143196e-08,1000,4943
1000,14,223,networkx,0.005583119998846087,2.636196496067363e-08,1000,4943
1000,14,855,networkx,0.005104218998894794,2.4100725477560815e-08,1000,4943
1000,14,768,networkx,0.0049376429997209925,2.331419918860114e-08,1000,4943
1000,15,308,classic,0.06019418100004259,4.9305522245651186e-08,1000,5010
1000,15,34,classic,0.0480289939987415,3.934092287158987e-08,1000,5010
1000,15,14,classic,0.047865885999271995,3.920731983949145e-08,1000,5010
1000,15,344,classic,0.04790745500031335,3.924136933184308e-08,1000,5010
1000,15,596,classic,0.04797695500019472,3.929829732277665e-08,1000,5010
1000,15,308,minheap,0.016300923000017065,4.2750592665220666e-08,1000,5010
1000,15,34,minheap,0.012028646999169723,3.154617613828956e-08,1000,5010
1000,15,14,minheap,0.010493067000425071,2.7518983627097154e-08,1000,5010
1000,15,344,minheap,0.009804155000892933,2.5712251807423492e-08,1000,5010
1000,15,596,minheap,0.009811473999434384,2.573144651961019e-08,1000,5010
1000,15,308,networkx,0.009492842000327073,4.2838708019633585e-08,1000,5010
1000,15,34,networkx,0.00629908799965051,2.842613324836846e-08,1000,5010
1000,15,14,networkx,0.005974835999950301,2.6962868955181974e-08,1000,5010
1000,15,344,networkx,0.005522565999854123,2.492189297775685e-08,1000,5010
1000,15,596,networkx,0.005152447000000393,2.325164293391261e-08,1000,5010
5000,1,484,classic,1.2154154469990317,,4999,25078
5000,1,1689,classic,1.217570811000769,,4999,25078
5000,1,3225,classic,1.2531471920010517,,4999,25078
5000,1,841,classic,1.2563019290009834,,4999,25078
5000,1,4567,classic,1.2649535910004488,,4999,25078
5000,1,484,minheap,0.07893518600030802,5.507451966844587e-08,4999,25078
5000,1,1689,minheap,0.061673408999922685,4.303066286526637e-08,4999,25078
5000,1,3225,minheap,0.06171435000032943,4.305922814833466e-08,4999,25078
5000,1,841,minheap,0.060982396000326844,4.254853048595907e-08,4999,25078
5000,1,4567,minheap,0.06110906900175905,4.2636912550566e-08,4999,25078
5000,1,484,networkx,0.05376581299969985,5.974737561776301e-08,4999,25078
5000,1,1689,networkx,0.028489058000559453,3.1658527126989877e-08,4999,25078
5000,1,3225,networkx,0.027930517999266158,3.103784834631185e-08,4999,25078
5000,1,841,networkx,0.026816064999366063,2.979941004735512e-08,4999,25078
5000,1,4567,networkx,0.027211802998863277,3.02391747525278e-08,4999,25078
5000,2,4597,classic,1.213132675999077,,5000,25025
5000,2,209,classic,1.2264555099991412,,5000,25025
5000,2,4648,classic,1.258596891999332,,5000,25025
5000,2,1191,classic,1.26902274099848,,5000,25025
5000,2,569,classic,1.2997519559994544,,5000,25025
5000,2,4597,minheap,0.07584862300063833,5.229354812122256e-08,5000,25025
5000,2,209,minheap,0.06522512499941513,4.4969217342824625e-08,5000,25025
5000,2,4648,minheap,0.06947978100106411,4.790257393599055e-08,5000,25025
5000,2,1191,minheap,0.060290381999948295,4.1566977324488184e-08,5000,25025
5000,2,569,minheap,0.06005560400080867,4.140511051517631e-08,5000,25025
5000,2,4597,networkx,0.042335564001405146,5.0649969658032627e-08,5000,25025
5000,2,209,networkx,0.02869854900018254,3.433474126010375e-08,5000,25025
5000,2,4648,networkx,0.02621170199927292,3.135949507852315e-08,5000,25025
5000,2,1191,networkx,0.0257347930000833,3.078892452139545e-08,5000,25025
5000,2,569,networkx,0.026356658001532196,3.1532919415469236e-08,5000,25025
5000,3,547,classic,1.2136153520004882,,5000,25064
5000,3,1133,classic,1.2209061489993474,,5000,25064
5000,3,3411,classic,1.2506162830013636,,5000,25064
5000,3,1309,classic,1.253165717000229,,5000,25064
5000,3,3817,classic,1.306184976001532,,5000,25064
5000,3,547,minheap,0.07719747800001642,5.378796971746775e-08,5000,25064
5000,3,1133,minheap,0.06166986300013377,4.2968977866490335e-08,5000,25064
5000,3,3411,minheap,0.06149485999958415,4.2847043104657475e-08,5000,25064
5000,3,1309,minheap,0.062493862000337685,4.354310586158082e-08,5000,25064
5000,3,3817,minheap,0.06194757900084369,4.3162478745317465e-08,5000,25064
5000,3,547,networkx,0.04598220399930142,5.34019318497512e-08,5000,25064
5000,3,1133,networkx,0.028316435000306228,3.288559922306543e-08,5000,25064
5000,3,3411,networkx,0.0264519560005283,3.07202662937664e-08,5000,25064
5000,3,1309,networkx,0.027681518000463257,3.2148231471915925e-08,5000,25064
5000,3,3817,networkx,0.02644847400006256,3.0716222434720946e-08,5000,25064
5000,4,4622,classic,1.2111797809993732,,5000,24866
5000,4,1390,classic,1.223840640999697,,5000,24866
5000,4,2032,classic,1.26359492300071,,5000,24866
5000,4,936,classic,1.2968435420007154,,5000,24866
5000,4,4202,classic,1.3243090760006453,,5000,24866
5000,4,4622,minheap,0.0857075009989785,5.899334355554339e-08,5000,24866
5000,4,1390,minheap,0.062268178999147494,4.2859820126111966e-08,5000,24866
5000,4,2032,minheap,0.06139383300069312,4.225799889375742e-08,5000,24866
5000,4,936,minheap,0.06099236100089911,4.198166163814124e-08,5000,24866
5000,4,4202,minheap,0.061394043999825954,4.225814412660389e-08,5000,24866
5000,4,4622,networkx,0.05058943099902535,5.722252623883121e-08,5000,24866
5000,4,1390,networkx,0.028394292001394206,3.2117244392689815e-08,5000,24866
5000,4,2032,networkx,0.02665169200008677,3.014616125675727e-08,5000,24866
5000,4,936,networkx,0.027173639999091392,3.073654510726792e-08,5000,24866
5000,4,4202,networkx,0.02758877099950041,3.1206106517514164e-08,5000,24866
5000,5,687,classic,1.2186232349995407,,5000,24964
5000,5,4610,classic,1.2198321680007211,,5000,24964
5000,5,1804,classic,1.2491157200001908,,5000,24964
5000,5,458,classic,1.2854223169997567,,5000,24964
5000,5,1455,classic,1.3380268040000374,,5000,24964
5000,5,687,minheap,0.08082774300055462,5.599302364967865e-08,5000,24964
5000,5,4610,minheap,0.061762233999616,4.2785485535254355e-08,5000,24964
5000,5,1804,minheap,0.061669058000916266,4.272093831786216e-08,5000,24964
5000,5,458,minheap,0.061740803999782656,4.277064000768007e-08,5000,24964
5000,5,1455,minheap,0.06144593399949372,4.256637025713606e-08,5000,24964
5000,5,687,networkx,0.04419564700037881,4.89167796912755e-08,5000,24964
5000,5,4610,networkx,0.028512666998722125,3.155848923255353e-08,5000,24964
5000,5,1804,networkx,0.02968031100135704,3.285086502771367e-08,5000,24964
5000,5,458,networkx,0.03523435100032657,3.8998206892033375e-08,5000,24964
5000,5,1455,networkx,0.027402576999520534,3.0329815559601824e-08,5000,24964
5000,6,924,classic,1.213354965999315,,5000,25062
5000,6,1294,classic,1.2234839730008389,,5000,25062
5000,6,3843,classic,1.2645410529985384,,5000,25062
5000,6,2708,classic,1.2790949939990242,,5000,25062
5000,6,139,classic,1.300258147999557,,5000,25062
5000,6,924,minheap,0.07879469900035474,5.48191885527481e-08,5000,25062
5000,6,1294,minheap,0.06131920600091689,4.2661107388124325e-08,5000,25062
5000,6,3843,minheap,0.061191325999971014,4.25721384857373e-08,5000,25062
5000,6,2708,minheap,0.06171777899908193,4.2938403305434e-08,5000,25062
5000,6,139,minheap,0.06268090499906975,4.3608471044294824e-08,5000,25062
5000,6,924,networkx,0.04540113800067047,5.335905052356861e-08,5000,25062
5000,6,1294,networkx,0.02886408000085794,3.392337661358533e-08,5000,25062
5000,6,3843,networkx,0.026513627999520395,3.116093733087967e-08,5000,25062
5000,6,2708,networkx,0.0266838169991388,3.13609570623027e-08,5000,25062
5000,6,139,networkx,0.026680429000407457,3.135697521507507e-08,5000,25062
5000,7,1128,classic,1.2150970830007282,,4999,25002
5000,7,4947,classic,1.2175971269989532,,4999,25002
5000,7,972,classic,1.2620956860009755,,4999,25002
5000,7,3484,classic,1.2831021580004744,,4999,25002
5000,7,3717,classic,1.298195642999417,,4999,25002
5000,7,1128,minheap,0.11075060700022732,7.231314424138313e-08,4999,25002
5000,7,4947,minheap,0.06292759500138345,4.108774098266606e-08,4999,25002
5000,7,972,minheap,0.0653592260005098,4.2675442286924204e-08,4999,25002
5000,7,3484,minheap,0.062225866999142454,4.0629556963465446e-08,4999,25002
5000,7,3717,minheap,0.060930161000214866,3.978354286627243e-08,4999,25002
5000,7,1128,networkx,0.04376148099981947,2.037081127401251e-09,4999,25002
5000,7,4947,networkx,0.02862536700013152,1.3325004901260776e-09,4999,25002
5000,7,972,networkx,0.025752547999218223,1.1987718037220608e-09,4999,25002
5000,7,3484,networkx,0.026584419001665083,1.2374950982907216e-09,4999,25002
5000,7,3717,networkx,0.03016274600122415,1.4040649270975252e-09,4999,25002
5000,8,155,classic,1.2656940639990353,,5000,25046
